screen_id,usability,layout_quality,visual_complexity,screen_mean
67757,2.5,2.0,4.5,3.0
7856,3.5,3.0,4.2,3.57
53688,2.5,2.0,4.5,3.0
44521,4.2,3.8,3.1,3.7
24836,3.2,2.5,3.8,3.17
375,3.2,2.5,4.1,3.27
30067,3.0,2.5,4.0,3.17
28448,2.5,1.8,4.2,2.83
9556,3.0,2.5,4.0,3.17
46844,2.1,1.5,4.8,2.8
4906,3.2,2.5,4.1,3.27
68038,3.2,2.8,4.1,3.37
58635,2.5,1.8,4.2,2.83
70063,3.2,2.8,4.1,3.37
21825,2.5,2.0,4.5,3.0
51344,3.2,2.5,4.1,3.27
54886,3.2,2.8,4.1,3.37
38389,3.2,2.5,4.1,3.27
46789,3.5,3.0,4.2,3.57
42895,3.5,3.0,4.0,3.5
13114,2.1,1.5,4.8,2.8
33056,2.5,1.8,4.2,2.83
52527,2.5,2.0,4.5,3.0
54429,3.2,2.1,4.5,3.27
35384,4.2,3.5,3.1,3.6
6190,3.2,2.5,4.1,3.27
44732,3.5,2.0,4.0,3.17
31262,3.5,2.8,4.2,3.5
56117,3.2,2.8,4.1,3.37
37668,3.2,2.1,4.5,3.27
37149,2.5,2.0,4.5,3.0
20020,3.2,2.5,4.1,3.27
30030,2.1,1.8,4.5,2.8
35084,2.1,2.4,4.2,2.9
22438,3.5,3.0,4.2,3.57
59861,3.2,2.8,4.1,3.37
45652,2.5,2.0,4.0,2.83
41412,3.5,2.0,4.0,3.17
26145,2.1,1.8,4.5,2.8
6605,2.1,1.5,4.8,2.8
25101,2.5,2.0,4.5,3.0
30082,3.5,2.8,4.2,3.5
66569,3.2,2.8,4.1,3.37
56811,3.2,2.8,4.1,3.37
19681,3.2,2.8,4.1,3.37
63169,2.5,2.0,4.5,3.0
40710,3.0,2.5,4.0,3.17
70285,3.0,2.5,4.0,3.17
13853,3.0,2.5,4.0,3.17
47214,3.2,2.8,4.1,3.37
37445,3.2,2.1,4.5,3.27
37679,3.2,2.8,3.5,3.17
46878,3.2,2.5,4.1,3.27
45104,3.2,2.5,4.1,3.27
18953,3.2,2.5,4.1,3.27
3588,3.5,3.0,4.2,3.57
8933,4.2,3.8,3.1,3.7
27074,3.2,2.5,4.1,3.27
23656,3.2,2.5,4.1,3.27
32149,3.2,2.5,4.1,3.27
52794,3.5,2.8,4.2,3.5
15297,2.5,2.0,4.0,2.83
70786,3.2,2.8,4.1,3.37
39885,3.5,2.8,4.2,3.5
65908,3.2,2.1,4.5,3.27
34760,2.5,2.0,4.5,3.0
16204,2.1,2.4,4.2,2.9
45514,3.2,2.8,4.1,3.37
8780,2.1,1.8,3.5,2.47
9932,3.2,2.8,4.1,3.37
22845,4.2,3.8,2.1,3.37
13428,2.5,1.8,3.2,2.5
27985,3.2,2.8,4.1,3.37
35136,3.2,2.8,4.1,3.37
54580,2.5,2.0,4.0,2.83
49921,2.1,1.8,4.5,2.8
49785,2.1,1.8,4.5,2.8
12655,3.5,3.0,4.2,3.57
67586,3.2,2.8,4.1,3.37
14875,2.5,2.0,4.5,3.0
22700,2.1,1.8,4.5,2.8
63098,4.2,3.5,2.1,3.27
60328,2.1,1.8,4.5,2.8
83,4.2,3.8,2.1,3.37
57911,4.2,3.5,2.1,3.27
54435,3.0,2.5,4.0,3.17
46974,3.2,2.5,4.1,3.27
24574,3.2,2.8,4.1,3.37
41788,3.2,2.5,4.1,3.27
24020,3.2,2.8,4.1,3.37
67327,3.2,2.5,4.1,3.27
69785,3.2,2.1,4.5,3.27
32326,3.5,3.0,4.2,3.57
30239,3.2,2.5,4.1,3.27
69901,4.2,3.5,2.8,3.5
11008,3.5,4.0,4.5,4.0
24204,3.2,2.8,4.1,3.37
22818,3.2,2.5,4.1,3.27
59037,2.1,1.8,4.5,2.8
17850,3.5,3.0,4.2,3.57
59384,3.2,2.8,4.1,3.37
59856,2.1,1.8,4.5,2.8
41758,2.5,2.0,4.0,2.83
70250,2.1,1.5,4.8,2.8
26249,3.5,2.0,4.0,3.17
56075,3.2,2.8,4.1,3.37
49888,3.5,3.0,4.2,3.57
7136,2.1,1.5,4.8,2.8
23727,3.2,2.5,4.1,3.27
36414,3.5,3.0,4.2,3.57
7033,4.2,3.8,3.1,3.7
26046,3.2,2.8,4.1,3.37
4655,3.5,3.0,4.2,3.57
31517,3.2,3.5,4.1,3.6
61253,3.0,2.5,4.0,3.17
28980,2.5,2.0,4.0,2.83
35354,2.5,2.0,4.5,3.0
40936,3.2,2.5,4.1,3.27
45362,3.2,2.5,4.1,3.27
52914,3.5,2.8,3.2,3.17
34016,3.2,2.5,4.1,3.27
7802,3.5,3.0,4.2,3.57
71417,3.2,2.8,4.1,3.37
34039,3.2,2.5,4.1,3.27
43995,3.2,2.5,4.1,3.27
68246,3.5,3.0,4.0,3.5
42996,4.5,4.0,2.0,3.5
40921,3.2,2.5,4.1,3.27
16597,3.5,3.0,4.0,3.5
62988,3.2,2.1,4.5,3.27
57779,3.2,2.1,4.5,3.27
839,2.1,1.5,4.8,2.8
60324,2.5,2.0,4.5,3.0
65436,3.2,2.5,4.1,3.27
31389,3.5,2.8,3.2,3.17
70244,3.5,3.0,4.2,3.57
23644,2.1,1.8,4.5,2.8
34739,3.2,2.8,3.5,3.17
30864,3.5,2.0,4.0,3.17
37521,4.5,3.8,2.0,3.43
13042,3.2,2.5,4.1,3.27
47222,3.5,3.0,4.0,3.5
66995,3.2,2.8,4.1,3.37
24850,3.0,2.5,4.0,3.17
59023,2.1,1.8,4.5,2.8
19787,3.5,3.0,4.2,3.57
1107,3.2,2.5,4.1,3.27
71428,4.2,3.5,2.1,3.27
46624,3.5,3.0,4.2,3.57
48586,2.5,2.0,3.5,2.67
48261,3.2,2.8,4.1,3.37
57630,4.2,3.8,3.1,3.7
37742,3.5,2.8,3.2,3.17
29741,3.2,2.8,4.1,3.37
20283,2.5,2.0,4.2,2.9
23198,3.5,2.0,4.0,3.17
32124,3.5,2.8,4.2,3.5
25398,3.2,2.5,4.1,3.27
35303,3.2,2.8,4.1,3.37
47674,3.5,2.0,4.0,3.17
65011,3.5,3.0,4.2,3.57
26444,3.2,2.5,4.1,3.27
43118,3.2,2.5,4.1,3.27
46460,2.1,1.8,4.5,2.8
53274,3.2,2.8,3.5,3.17
5531,2.1,1.8,4.5,2.8
32611,4.2,3.5,2.8,3.5
27214,2.1,1.8,4.2,2.7
60435,2.5,1.8,4.2,2.83
64243,3.0,2.5,4.0,3.17
42441,3.2,2.5,4.1,3.27
57849,3.0,2.0,4.0,3.0
8082,2.5,2.0,4.0,2.83
58915,2.5,2.0,4.2,2.9
42575,3.0,2.5,4.0,3.17
40578,4.2,3.5,3.8,3.83
21347,4.2,3.5,3.8,3.83
58455,3.5,3.0,4.2,3.57
62471,3.5,3.0,4.2,3.57
33561,4.2,3.8,2.5,3.5
21439,3.5,3.0,4.0,3.5
19347,3.2,2.8,4.1,3.37
57649,2.1,1.8,4.5,2.8
46196,3.2,2.5,4.1,3.27
42422,3.5,3.0,4.2,3.57
22449,2.1,1.8,4.5,2.8
70446,3.2,2.8,4.1,3.37
68670,2.1,1.5,4.8,2.8
4592,3.2,2.8,4.1,3.37
52376,2.1,1.5,4.8,2.8
13919,3.2,2.8,4.1,3.37
44701,2.1,1.8,4.5,2.8
12234,3.2,2.5,3.8,3.17
65387,2.1,1.5,4.8,2.8
65880,3.2,2.8,4.1,3.37
14979,3.5,3.0,4.0,3.5
64001,2.1,1.8,4.5,2.8
7355,3.2,2.8,4.1,3.37
13213,3.5,3.0,4.0,3.5
60494,3.2,2.8,3.5,3.17
10411,3.2,2.5,4.1,3.27
37422,3.2,2.8,4.1,3.37
19192,2.5,2.0,4.0,2.83
6561,3.5,3.0,4.0,3.5
51643,4.5,4.0,2.0,3.5
37422,3.2,2.8,4.1,3.37
19192,2.5,2.0,4.0,2.83
6561,3.5,3.0,4.2,3.57
51643,4.5,4.0,2.0,3.5
25523,2.5,2.0,4.5,3.0
1454,3.2,2.1,4.5,3.27
56787,3.2,2.1,4.5,3.27
20153,3.2,2.5,4.1,3.27
1061,2.5,2.0,4.5,3.0
2469,4.2,3.8,2.5,3.5
43533,3.2,2.5,4.1,3.27
40278,3.2,2.1,4.5,3.27
34889,4.5,4.0,2.0,3.5
14031,2.5,2.0,4.2,2.9
7827,2.1,1.8,4.5,2.8
52108,3.5,2.8,4.2,3.5
5415,3.5,3.0,4.2,3.57
5068,2.5,2.0,4.2,2.9
70137,2.1,1.8,4.5,2.8
8288,4.2,3.5,3.8,3.83
53631,3.5,4.0,2.0,3.17
42396,3.2,2.5,4.1,3.27
11040,3.2,2.5,4.1,3.27
10426,3.5,3.0,4.2,3.57
45264,3.5,3.0,4.2,3.57
72062,4.2,3.5,3.8,3.83
37356,2.1,1.8,4.5,2.8
10788,3.5,2.0,4.0,3.17
11101,3.5,3.0,4.2,3.57
45032,3.2,2.5,4.1,3.27
57765,3.5,3.0,4.2,3.57
28420,2.5,1.8,4.2,2.83
45520,2.5,2.0,4.0,2.83
29219,4.0,3.5,2.0,3.17
11127,4.2,3.5,3.8,3.83
43299,3.5,2.0,4.0,3.17
63656,3.5,3.0,4.2,3.57
56211,2.5,1.8,4.2,2.83
54601,2.1,1.8,4.5,2.8
38623,3.2,2.8,4.1,3.37
63192,2.4,2.1,4.2,2.9
69949,3.5,3.0,4.2,3.57
22109,2.5,2.0,4.5,3.0
17197,3.5,3.0,4.2,3.57
70514,3.2,2.1,4.5,3.27
16457,2.5,2.0,3.5,2.67
44728,2.5,2.0,4.5,3.0
200,2.5,2.0,4.2,2.9
71151,4.2,3.5,2.8,3.5
22933,3.2,2.5,4.1,3.27
50915,3.2,2.5,4.1,3.27
44856,3.2,2.8,4.1,3.37
26872,3.5,3.0,4.2,3.57
63826,3.2,2.5,3.8,3.17
33697,3.2,2.5,4.1,3.27
27901,3.2,2.5,4.1,3.27
62469,3.2,2.8,4.1,3.37
36430,3.5,2.8,4.2,3.5
15294,3.5,3.0,4.0,3.5
3488,3.2,2.5,4.1,3.27
37013,2.1,1.8,4.5,2.8
40455,3.2,2.8,4.1,3.37
47370,2.1,1.5,4.8,2.8
26287,3.5,2.8,4.2,3.5
56173,4.2,3.8,3.1,3.7
25131,2.1,1.8,4.5,2.8
30036,3.5,2.8,3.2,3.17
5526,3.2,2.5,4.1,3.27
64677,2.1,1.5,4.8,2.8
65952,3.5,3.0,4.2,3.57
15391,3.2,2.5,4.1,3.27
53215,2.1,1.8,4.5,2.8
6661,3.2,2.5,4.1,3.27
52985,3.5,2.0,4.0,3.17
60197,3.5,3.0,4.2,3.57
1210,2.4,2.1,4.2,2.9
36969,3.5,3.0,2.0,2.83
35269,3.5,3.0,4.2,3.57
71117,2.1,1.8,4.5,2.8
46586,3.2,2.5,3.8,3.17
41577,3.2,2.8,3.5,3.17
8341,3.2,2.5,4.1,3.27
52048,3.2,2.8,4.1,3.37
10634,2.1,1.8,4.5,2.8
56529,3.2,2.8,4.1,3.37
21582,2.1,1.8,4.5,2.8
15518,3.2,2.8,3.5,3.17
43150,3.2,2.5,4.1,3.27
65791,3.2,2.8,4.1,3.37
38833,3.2,2.5,4.1,3.27
52635,3.5,3.0,4.2,3.57
7493,3.0,2.5,4.0,3.17
32225,3.2,2.8,4.1,3.37
47426,3.5,3.0,4.0,3.5
66594,3.2,2.8,4.1,3.37
16386,4.2,3.5,2.1,3.27
69029,2.1,1.8,4.2,2.7
44958,2.1,1.8,4.5,2.8
70594,2.5,2.0,4.5,3.0
12840,4.5,4.0,2.0,3.5
25382,3.0,2.5,4.0,3.17
2418,2.5,2.0,4.5,3.0
69434,3.0,2.5,4.0,3.17
67239,3.1,2.4,1.8,2.43
55863,2.1,1.8,4.5,2.8
68549,2.1,1.5,4.8,2.8
47487,3.2,2.8,4.1,3.37
41546,2.5,2.0,4.5,3.0
28176,2.1,1.8,4.5,2.8
13094,3.2,2.5,4.1,3.27
14980,2.5,1.8,4.2,2.83
55283,3.2,2.5,4.1,3.27
28808,3.0,2.0,4.0,3.0
69315,2.5,2.0,4.0,2.83
7284,3.2,2.5,4.1,3.27
47281,3.2,2.8,3.5,3.17
53538,3.5,3.0,4.2,3.57
12172,3.2,2.8,3.5,3.17
9362,2.1,1.8,4.5,2.8
66130,2.5,2.0,4.5,3.0
30988,4.5,4.0,2.0,3.5
11036,2.5,1.8,4.2,2.83
8065,3.2,2.5,4.1,3.27
48775,2.1,1.5,4.8,2.8
19671,3.2,2.5,4.1,3.27
5973,3.2,2.8,3.5,3.17
64180,3.2,2.8,4.1,3.37
57151,3.2,2.8,3.5,3.17
64193,2.5,1.8,4.2,2.83
36513,3.2,2.5,4.1,3.27
15150,2.5,2.0,4.0,2.83
29996,2.1,1.8,4.5,2.8
20956,3.2,2.5,4.1,3.27
47307,3.2,2.1,3.8,3.03
26115,3.2,2.8,4.1,3.37
4748,2.1,1.5,4.8,2.8
6510,3.2,2.8,4.1,3.37
66056,3.2,2.8,3.5,3.17
35927,2.1,1.8,4.5,2.8
54784,3.2,2.5,4.1,3.27
69145,2.4,2.1,4.2,2.9
45821,2.5,2.0,4.0,2.83
32252,2.5,2.0,4.5,3.0
35558,4.5,4.0,2.0,3.5
59936,3.2,2.8,3.5,3.17
58923,3.0,2.5,4.0,3.17
19346,3.5,3.0,4.0,3.5
62189,3.2,2.1,4.5,3.27
5563,3.0,2.5,4.0,3.17
57902,3.5,3.0,4.2,3.57
15257,3.5,3.0,4.2,3.57
43207,2.1,1.8,4.2,2.7
59298,3.0,2.5,4.0,3.17
33162,3.0,2.5,4.0,3.17
13589,3.5,3.0,2.5,3.0
16540,2.4,1.8,4.1,2.77
39069,3.5,2.8,3.2,3.17
2557,2.5,1.8,4.2,2.83
65360,3.2,2.8,4.1,3.37
15094,3.2,2.5,4.1,3.27
32819,3.2,2.8,3.5,3.17
49945,3.0,2.5,4.0,3.17
60815,3.5,3.0,4.0,3.5
50519,3.2,2.5,4.1,3.27
49307,2.5,2.0,4.2,2.9
36419,3.2,2.5,4.1,3.27
61127,2.5,2.0,4.0,2.83
31872,4.2,3.8,2.1,3.37
1196,3.2,2.1,4.5,3.27
51878,3.5,2.8,4.2,3.5
28316,3.2,2.8,4.1,3.37
61757,3.2,2.5,4.1,3.27
39931,3.2,2.5,4.1,3.27
42577,3.5,2.8,4.2,3.5
25279,3.2,2.5,4.1,3.27
33786,2.1,1.8,4.5,2.8
46608,3.2,2.1,4.5,3.27
35021,2.5,2.0,4.5,3.0
38708,2.1,1.5,4.8,2.8
22551,3.2,2.8,4.1,3.37
54943,4.2,3.5,2.1,3.27
48704,3.2,2.1,4.5,3.27
53718,2.5,2.0,4.5,3.0
35317,3.2,2.5,4.1,3.27
15739,3.2,2.5,4.1,3.27
6101,3.2,2.8,4.1,3.37
50831,3.2,2.1,4.5,3.27
29752,3.2,2.5,4.1,3.27
62661,3.2,2.5,4.1,3.27
26488,2.5,2.0,4.0,2.83
57175,2.5,2.0,4.5,3.0
14921,2.1,1.8,4.5,2.8
15479,3.2,2.8,4.1,3.37
27952,3.2,2.5,4.1,3.27
20428,2.1,1.5,4.8,2.8
35312,3.2,2.1,4.5,3.27
57085,2.1,1.5,4.8,2.8
6178,2.5,2.0,4.5,3.0
51862,2.1,1.8,4.5,2.8
20430,3.2,2.5,4.1,3.27
58919,3.2,2.8,4.1,3.37
35960,4.5,4.0,2.0,3.5
31126,2.5,1.8,4.2,2.83
34116,2.1,1.8,4.5,2.8
17161,3.2,2.5,4.1,3.27
16142,3.2,2.5,4.1,3.27
10311,3.5,2.0,4.0,3.17
9399,3.5,3.0,4.0,3.5
39551,2.4,1.8,4.1,2.77
34069,3.5,2.8,4.2,3.5
60305,3.2,2.5,4.1,3.27
28089,2.1,1.5,4.8,2.8
16854,3.2,2.5,4.1,3.27
1885,3.5,2.2,4.1,3.27
15860,3.5,3.0,4.2,3.57
22653,3.5,3.0,4.2,3.57
38648,3.2,2.1,4.5,3.27
39807,3.5,3.0,2.0,2.83
4686,2.5,2.0,4.5,3.0
46717,3.5,3.0,4.0,3.5
43973,4.2,3.8,3.1,3.7
37136,3.2,2.5,3.8,3.17
1692,3.5,3.0,4.2,3.57
11726,3.5,2.0,4.0,3.17
16012,3.2,2.8,4.1,3.37
33664,2.1,1.5,4.8,2.8
46687,3.0,2.5,4.0,3.17
16247,2.1,1.8,4.5,2.8
49389,3.2,3.5,4.1,3.6
49456,3.2,2.5,4.1,3.27
61812,2.5,2.0,4.0,2.83
31741,3.2,3.5,4.1,3.6
66973,3.2,2.8,4.1,3.37
35644,2.5,2.0,4.5,3.0
10821,2.1,1.8,4.5,2.8
29538,4.2,3.1,3.5,3.6
7952,4.2,3.5,2.1,3.27
35831,3.2,2.8,4.1,3.37
61493,3.5,2.0,4.5,3.33
15656,2.1,1.8,4.5,2.8
57945,3.2,2.5,4.1,3.27
69426,3.2,2.8,3.5,3.17
47014,3.2,2.8,4.1,3.37
69672,3.0,2.5,4.0,3.17
26259,3.2,2.5,4.1,3.27
47805,3.2,2.8,4.1,3.37
44513,4.5,4.0,2.0,3.5
21458,4.2,3.8,3.1,3.7
55364,3.5,3.0,4.0,3.5
35358,2.5,2.0,4.5,3.0
21453,3.2,2.5,4.1,3.27
19275,2.5,2.0,4.5,3.0
28011,2.5,2.0,4.5,3.0
30105,2.5,1.8,4.2,2.83
27982,3.5,3.0,4.0,3.5
42739,4.2,3.8,2.1,3.37
71041,4.5,4.0,2.0,3.5
14239,2.1,1.8,4.5,2.8
21284,3.5,3.0,4.2,3.57
3891,2.1,1.8,4.5,2.8
28506,3.5,2.8,4.2,3.5
37983,3.2,2.5,4.1,3.27
30022,4.2,3.5,2.1,3.27
42126,2.1,1.8,4.5,2.8
61703,3.2,2.8,4.1,3.37
1515,2.1,1.8,4.5,2.8
34144,2.1,1.8,4.5,2.8
26825,3.5,3.0,4.2,3.57
26496,3.0,2.5,4.0,3.17
57687,3.2,2.8,4.1,3.37
51278,3.0,2.5,4.0,3.17
42905,3.0,2.5,4.0,3.17
49193,3.2,2.8,4.1,3.37
50689,3.2,2.8,3.5,3.17
23153,2.5,2.0,4.5,3.0
40387,3.5,2.8,4.2,3.5
17193,3.5,3.0,4.2,3.57
19047,2.5,2.0,4.0,2.83
30329,3.5,2.0,4.0,3.17
10436,3.5,3.0,4.2,3.57
36341,4.2,3.8,2.5,3.5
32281,2.5,2.0,4.5,3.0
65553,2.1,1.5,4.2,2.6
50957,,,,
35306,2.1,1.8,4.5,2.8
63063,3.2,2.5,4.1,3.27
66878,2.5,2.0,4.5,3.0
32100,4.5,3.0,2.0,3.17
39259,3.2,2.5,4.1,3.27
32441,2.1,2.4,4.2,2.9
7245,3.2,2.8,4.1,3.37
63842,2.5,2.0,4.0,2.83
64373,3.2,2.8,4.1,3.37
66690,3.2,2.8,4.1,3.37
53054,4.2,3.8,3.1,3.7
4923,2.5,2.0,4.5,3.0
19093,2.1,1.8,4.5,2.8
30063,3.2,2.8,3.5,3.17
7120,3.2,2.5,4.1,3.27
49802,3.2,2.8,4.1,3.37
56047,2.1,1.8,4.2,2.7
23489,2.5,2.0,4.0,2.83
41763,3.5,3.0,4.2,3.57
9512,4.2,3.5,2.8,3.5
22000,2.5,1.8,4.2,2.83
36510,2.1,1.8,4.5,2.8
31292,2.5,1.8,4.2,2.83
2951,2.1,1.5,4.8,2.8
58604,3.2,2.1,4.5,3.27
56027,3.5,3.0,4.2,3.57
51791,1.5,1.0,4.5,2.33
42601,3.0,2.0,4.0,3.0
48042,3.2,2.5,4.1,3.27
61663,3.2,2.5,4.1,3.27
26238,3.2,3.5,4.1,3.6
31843,2.5,2.0,4.5,3.0
35060,4.2,3.8,2.5,3.5
28803,2.5,2.0,4.0,2.83
63906,2.1,1.8,4.5,2.8
61903,2.45,2.1,4.3,2.95
36170,3.5,2.8,4.2,3.5
34379,3.2,2.8,4.1,3.37
17637,3.2,2.8,4.1,3.37
47300,3.2,2.8,4.1,3.37
23418,3.2,2.5,3.8,3.17
49094,3.5,3.0,4.2,3.57
4614,2.1,1.8,4.5,2.8
22148,3.2,2.1,4.5,3.27
9779,2.1,1.8,4.5,2.8
60715,3.2,2.5,3.8,3.17
8544,3.5,3.0,4.0,3.5
11766,3.0,2.5,4.0,3.17
58107,2.1,1.8,4.5,2.8
40626,3.2,2.5,4.1,3.27
56871,2.1,2.4,3.8,2.77
24066,3.2,2.8,3.5,3.17
39151,4.2,4.5,2.1,3.6
62636,3.2,2.8,4.1,3.37
29502,2.1,1.8,4.5,2.8
64885,3.5,3.0,2.5,3.0
55898,2.5,3.0,4.0,3.17
14610,3.5,3.0,4.0,3.5
64069,3.2,2.5,4.1,3.27
65948,3.5,3.0,4.2,3.57
62512,3.2,2.1,4.5,3.27
62476,4.2,3.5,3.8,3.83
3721,3.2,2.5,4.1,3.27
54538,2.1,1.8,4.5,2.8
71025,3.5,2.8,4.2,3.5
19297,3.5,2.0,4.5,3.33
51817,3.2,2.5,4.1,3.27
30217,3.2,2.8,4.1,3.37
26209,2.1,1.8,4.5,2.8
26889,2.4,2.1,4.2,2.9
53594,3.5,2.8,4.2,3.5
20422,3.2,2.5,4.1,3.27
57331,4.5,4.0,2.0,3.5
9700,2.5,1.8,4.2,2.83
62101,3.2,2.5,4.1,3.27
35125,4.2,3.1,2.5,3.27
14953,3.2,2.1,4.5,3.27
39825,4.2,3.5,2.1,3.27
4945,3.5,4.0,2.0,3.17
41777,3.2,2.5,4.1,3.27
48475,3.2,2.5,4.1,3.27
36667,2.1,1.8,4.5,2.8
45407,3.5,3.0,4.2,3.57
43587,3.5,4.0,3.0,3.5
67337,4.2,3.8,2.1,3.37
55801,3.2,2.8,4.1,3.37
37811,2.5,2.0,4.0,2.83
46015,3.5,2.8,4.2,3.5
12439,3.2,2.8,4.1,3.37
62201,3.2,2.8,4.1,3.37
34032,3.5,3.0,4.2,3.57
56450,2.4,2.1,4.2,2.9
69071,2.5,2.0,4.5,3.0
63601,2.5,2.0,4.5,3.0
45590,3.2,2.5,4.1,3.27
8658,2.5,2.0,4.5,3.0
52138,2.5,1.8,4.2,2.83
70249,3.2,2.5,4.1,3.27
15673,3.2,2.8,3.5,3.17
17354,3.5,3.0,2.5,3.0
7961,3.5,2.8,4.2,3.5
26605,3.2,2.8,4.1,3.37
53500,3.2,2.1,4.5,3.27
54021,3.5,3.0,4.2,3.57
33731,2.1,1.8,4.5,2.8
21231,3.2,2.5,4.1,3.27
52811,2.1,1.5,4.2,2.6
50443,2.1,1.5,4.8,2.8
12949,2.5,1.8,4.2,2.83
47264,2.5,1.8,4.2,2.83
52665,3.2,2.8,4.1,3.37
54809,3.2,2.8,4.1,3.37
52796,4.2,3.8,2.1,3.37
59756,3.2,2.5,4.1,3.27
32244,2.5,2.0,4.5,3.0
8924,3.2,2.8,4.1,3.37
38616,2.5,3.0,4.0,3.17
17121,2.1,1.8,4.5,2.8
10708,3.5,3.0,4.2,3.57
71066,3.2,2.8,3.5,3.17
27331,3.5,2.8,4.2,3.5
24896,3.5,3.0,4.0,3.5
43856,3.5,3.0,4.2,3.57
59382,2.5,2.0,4.5,3.0
44369,3.2,2.5,4.1,3.27
46920,3.2,2.5,4.1,3.27
48354,3.2,2.5,4.1,3.27
55524,3.2,2.8,3.5,3.17
48003,4.2,3.5,2.8,3.5
24835,3.5,3.0,4.2,3.57
39619,2.1,1.8,4.5,2.8
34942,2.1,1.8,4.5,2.8
36053,3.5,3.0,4.2,3.57
40713,3.2,2.8,4.1,3.37
61021,3.2,2.8,4.1,3.37
54935,2.1,1.8,4.5,2.8
48871,3.2,2.5,4.1,3.27
557,3.5,2.0,4.0,3.17
8605,3.2,2.8,4.1,3.37
20137,3.5,3.0,2.0,2.83
33109,2.1,1.5,4.2,2.6
11622,3.2,2.8,4.1,3.37
42015,3.2,3.5,2.8,3.17
17022,4.2,3.8,2.1,3.37
29756,4.2,3.8,2.1,3.37
37647,2.5,2.0,4.0,2.83
15748,3.0,2.5,4.0,3.17
17776,3.5,2.8,4.2,3.5
64888,2.5,2.0,4.5,3.0
58293,3.5,3.0,4.0,3.5
19496,2.1,1.8,4.5,2.8
33312,3.2,3.5,4.1,3.6
30803,3.2,2.8,4.1,3.37
32970,3.5,3.0,4.0,3.5
40237,3.2,2.5,3.8,3.17
61802,3.5,3.0,4.2,3.57
23896,3.2,2.5,4.1,3.27
70756,2.1,1.8,4.5,2.8
42026,3.2,2.8,4.1,3.37
33310,2.1,1.8,4.5,2.8
41586,3.5,2.8,4.2,3.5
16537,3.2,2.5,4.1,3.27
39134,4.5,4.0,2.0,3.5
57753,3.2,2.5,4.1,3.27
56145,2.1,1.8,4.5,2.8
4005,2.5,2.0,4.0,2.83
31273,3.2,2.5,4.1,3.27
14486,2.5,1.8,4.2,2.83
30053,2.1,1.5,4.8,2.8
12972,4.2,4.5,2.1,3.6
63467,2.1,1.5,4.8,2.8
57024,3.5,3.0,4.2,3.57
17712,2.1,1.8,4.5,2.8
11481,2.1,1.8,4.5,2.8
66039,2.1,1.8,4.5,2.8
70563,3.2,2.8,4.1,3.37
52870,3.2,2.5,4.1,3.27
71502,3.2,2.8,4.1,3.37
54790,2.5,2.0,4.5,3.0
62790,3.2,2.5,3.8,3.17
21094,3.2,2.5,4.1,3.27
58977,3.5,3.0,4.2,3.57
26331,2.5,2.0,4.5,3.0
44202,2.1,1.8,4.5,2.8
21781,3.2,2.5,4.1,3.27
46539,4.5,4.0,2.0,3.5
20796,2.5,2.0,4.0,2.83
32207,3.2,2.5,4.1,3.27
47033,3.2,2.5,4.1,3.27
38334,2.5,2.0,4.5,3.0
40652,3.2,2.8,4.1,3.37
25549,2.5,1.8,4.2,2.83
6264,3.5,2.8,3.2,3.17
36952,2.1,1.8,4.5,2.8
51578,3.5,2.8,4.2,3.5
22475,3.5,3.0,4.2,3.57
22591,3.2,2.5,4.1,3.27
52297,3.2,2.1,4.5,3.27
53482,2.5,1.8,4.2,2.83
38726,3.2,2.5,4.1,3.27
36331,3.2,2.8,4.1,3.37
11933,4.0,3.5,2.0,3.17
58771,3.0,2.5,4.0,3.17
50533,3.0,2.5,4.0,3.17
68263,2.5,1.8,4.2,2.83
23267,4.5,4.0,2.0,3.5
39868,3.2,2.5,4.1,3.27
49092,3.0,2.5,4.0,3.17
38563,4.2,3.8,2.5,3.5
35904,2.5,1.8,4.2,2.83
10267,3.5,3.0,4.2,3.57
56642,2.1,1.8,4.5,2.8
24406,2.1,1.8,4.2,2.7
23820,4.2,3.8,3.1,3.7
28667,2.1,1.8,4.5,2.8
59734,4.2,3.5,3.1,3.6
56585,4.2,3.8,2.1,3.37
63364,3.2,2.8,4.1,3.37
62533,3.2,2.1,4.5,3.27
1417,2.1,1.8,4.5,2.8
9927,3.0,2.0,4.0,3.0
16825,3.2,2.5,4.1,3.27
62755,4.2,3.8,3.1,3.7
67484,3.5,2.0,4.0,3.17
4559,3.5,3.0,4.2,3.57
22627,2.1,1.5,4.8,2.8
34427,3.2,2.5,4.1,3.27
31849,2.1,1.5,4.8,2.8
23252,3.5,4.0,2.5,3.33
40369,3.5,2.0,4.0,3.17
17641,3.2,2.5,4.1,3.27
27591,3.2,2.5,4.1,3.27
54390,2.1,1.8,4.5,2.8
66909,3.2,2.8,4.1,3.37
42503,2.5,2.0,4.5,3.0
44931,2.1,1.8,4.5,2.8
52196,3.2,2.5,4.1,3.27
309,4.2,3.8,3.1,3.7
49391,3.0,2.5,4.0,3.17
35893,3.2,2.5,4.1,3.27
50361,4.2,3.8,2.1,3.37
36140,2.4,1.8,4.1,2.77
48773,2.1,1.8,4.5,2.8
17658,3.5,2.8,4.2,3.5
33289,2.5,2.0,4.5,3.0
3355,2.1,1.8,4.5,2.8
65803,2.1,1.8,4.5,2.8
