screen_id,usability,layout_quality,visual_complexity,screen_mean
31272,2.5,3.0,1.5,2.33
48139,3.2,3.5,2.1,2.93
49449,2.5,3.0,2.2,2.57
8537,3.5,3.25,2.0,2.92
54510,3.2,3.5,2.8,3.17
71608,3.5,3.2,2.1,2.93
31422,3.8,4.2,2.5,3.5
25891,3.2,3.5,2.8,3.17
30144,3.5,3.8,2.7,3.33
67757,2.5,2.8,3.2,2.83
7856,2.5,2.0,3.0,2.5
53688,3.2,3.0,3.5,3.23
44521,3.5,3.8,2.7,3.33
24836,3.2,3.0,3.5,3.23
375,3.25,3.5,3.0,3.25
30067,2.8,3.1,3.5,3.13
28448,2.8,3.2,2.5,2.83
9556,3.5,3.25,2.0,2.92
46844,3.5,3.25,2.75,3.17
4906,3.8,4.0,2.5,3.43
68038,3.25,3.5,2.75,3.17
58635,2.5,3.0,3.75,3.08
70063,2.8,3.2,2.1,2.7
21825,3.2,3.5,2.8,3.17
51344,3.2,3.5,2.0,2.9
54886,2.5,2.2,2.8,2.5
38389,2.5,2.8,2.2,2.5
46789,2.5,3.0,1.5,2.33
42895,2.5,2.8,2.2,2.5
13114,3.5,3.8,2.2,3.17
33056,3.25,3.5,2.75,3.17
52527,3.5,3.25,2.75,3.17
54429,2.1,2.3,1.5,1.97
35384,3.5,3.25,2.75,3.17
6190,2.5,2.8,3.1,2.8
44732,4.2,4.0,2.5,3.57
31262,3.5,3.8,2.2,3.17
56117,2.5,2.3,2.0,2.27
37668,3.2,3.5,3.0,3.23
37149,3.5,3.8,2.7,3.33
20020,2.5,2.3,3.1,2.63
30030,3.2,3.5,2.1,2.93
35084,2.5,2.2,1.8,2.17
22438,3.5,3.8,2.2,3.17
59861,2.5,2.8,3.2,2.83
45652,2.5,2.0,1.5,2.0
41412,3.8,3.5,2.2,3.17
26145,2.8,3.1,2.5,2.8
6605,3.2,3.5,2.8,3.17
25101,3.2,3.5,2.8,3.17
30082,3.5,3.8,2.2,3.17
66569,2.5,2.8,3.2,2.83
56811,2.8,3.1,3.5,3.13
19681,3.25,3.5,3.0,3.25
63169,2.5,3.0,2.0,2.5
40710,2.5,3.0,2.0,2.5
70285,3.25,3.5,2.75,3.17
13853,3.5,3.8,2.2,3.17
47214,3.25,3.5,3.75,3.5
37445,3.2,3.5,2.1,2.93
37679,3.6,3.8,2.5,3.3
46878,3.5,3.8,2.2,3.17
45104,3.2,3.5,2.1,2.93
18953,3.5,3.8,2.7,3.33
3588,3.2,3.5,2.1,2.93
8933,3.5,3.8,2.7,3.33
27074,3.6,3.8,2.5,3.3
23656,3.5,3.25,2.0,2.92
32149,3.5,4.0,2.2,3.23
52794,2.5,2.8,3.2,2.83
15297,3.5,3.8,2.7,3.33
70786,3.5,3.25,2.75,3.17
39885,2.5,3.0,1.5,2.33
65908,3.2,3.5,2.8,3.17
34760,3.5,3.25,2.0,2.92
16204,2.5,2.8,3.2,2.83
45514,3.5,3.8,2.7,3.33
8780,2.5,2.3,3.1,2.63
9932,3.5,3.8,2.7,3.33
22845,3.5,3.25,2.75,3.17
13428,2.1,2.3,2.5,2.3
27985,3.5,3.8,2.2,3.17
35136,2.5,3.0,3.5,3.0
54580,2.5,2.0,3.0,2.5
49921,2.5,2.8,2.2,2.5
49785,2.5,3.0,2.2,2.57
12655,2.5,2.8,2.2,2.5
67586,3.5,3.8,2.2,3.17
14875,2.5,2.0,1.5,2.0
22700,3.8,4.2,2.5,3.5
63098,4.2,4.0,1.5,3.23
60328,3.2,3.5,2.8,3.17
83,2.5,2.3,2.7,2.5
57911,3.5,3.2,2.1,2.93
54435,3.5,3.8,2.2,3.17
46974,3.5,3.8,2.7,3.33
24574,2.5,2.8,2.2,2.5
41788,3.2,3.5,4.0,3.57
24020,3.5,3.8,2.7,3.33
67327,3.2,2.8,2.1,2.7
69785,2.5,3.0,1.5,2.33
32326,3.5,3.8,3.2,3.5
30239,3.5,3.8,2.2,3.17
69901,3.2,2.8,2.1,2.7
11008,2.5,2.0,1.5,2.0
24204,3.2,3.5,2.1,2.93
22818,3.2,3.5,3.8,3.5
59037,2.5,2.8,3.2,2.83
17850,2.8,3.1,3.5,3.13
59384,3.2,3.5,2.8,3.17
59856,3.5,3.8,2.2,3.17
41758,2.5,2.3,3.1,2.63
70250,2.5,2.8,2.2,2.5
26249,3.5,3.8,2.2,3.17
56075,2.5,2.3,3.1,2.63
49888,3.5,3.25,2.75,3.17
7136,3.2,3.5,2.8,3.17
23727,2.5,3.0,2.2,2.57
36414,3.2,3.5,2.1,2.93
7033,4.2,4.0,2.5,3.57
26046,2.1,2.3,1.8,2.07
4655,3.5,3.8,2.2,3.17
31517,3.2,3.5,2.8,3.17
61253,3.5,3.8,2.7,3.33
28980,2.5,2.0,2.25,2.25
35354,3.5,3.25,2.75,3.17
40936,2.5,2.0,3.0,2.5
45362,3.25,3.5,2.75,3.17
52914,3.5,3.25,2.0,2.92
34016,3.2,3.5,2.8,3.17
7802,2.8,3.1,2.5,2.8
71417,2.5,2.2,3.8,2.83
34039,3.5,3.8,2.2,3.17
43995,2.5,2.8,3.1,2.8
68246,2.5,2.8,3.2,2.83
42996,3.2,3.0,2.5,2.9
40921,2.8,3.1,2.5,2.8
16597,2.5,2.8,2.2,2.5
62988,2.5,2.2,1.8,2.17
57779,3.5,3.8,3.2,3.5
839,2.5,2.2,3.8,2.83
60324,2.5,2.2,3.0,2.57
65436,2.5,2.8,1.5,2.27
31389,2.1,2.3,1.5,1.97
70244,3.2,3.0,3.5,3.23
23644,3.5,3.8,2.2,3.17
34739,3.5,3.8,2.7,3.33
30864,3.5,3.2,2.8,3.17
37521,2.8,3.1,2.5,2.8
13042,3.5,3.8,2.2,3.17
47222,2.5,2.0,1.5,2.0
66995,3.5,4.0,2.2,3.23
24850,3.5,3.8,2.2,3.17
59023,2.5,2.3,3.1,2.63
19787,3.5,3.8,2.2,3.17
1107,3.5,3.8,2.2,3.17
71428,3.2,3.5,2.8,3.17
46624,3.2,3.5,2.8,3.17
48586,2.5,2.8,3.2,2.83
48261,3.5,3.8,2.2,3.17
57630,3.5,3.8,2.2,3.17
37742,2.5,2.8,3.2,2.83
29741,3.25,3.5,2.75,3.17
20283,3.25,3.5,2.75,3.17
23198,2.5,2.2,3.0,2.57
32124,3.5,3.8,2.7,3.33
25398,3.5,3.8,2.7,3.33
35303,2.8,3.1,3.5,3.13
47674,3.2,3.0,3.5,3.23
65011,3.5,3.8,2.7,3.33
26444,3.5,3.8,3.2,3.5
43118,3.2,3.5,2.8,3.17
46460,2.5,2.8,2.2,2.5
53274,3.2,3.0,2.5,2.9
5531,3.5,3.8,2.7,3.33
32611,3.2,3.5,2.8,3.17
27214,2.1,2.3,2.0,2.13
60435,3.5,3.25,2.75,3.17
64243,3.5,3.25,2.75,3.17
42441,3.5,4.0,2.2,3.23
57849,2.8,3.1,3.5,3.13
8082,3.5,3.8,2.2,3.17
58915,2.5,2.3,3.1,2.63
42575,3.8,3.5,2.2,3.17
40578,4.2,4.0,2.5,3.57
21347,3.5,3.8,2.7,3.33
58455,3.5,3.8,2.7,3.33
62471,2.5,2.2,3.8,2.83
33561,2.5,3.0,3.2,2.9
21439,3.5,3.25,2.75,3.17
19347,2.5,2.3,3.1,2.63
57649,3.2,3.5,2.8,3.17
46196,3.2,3.5,2.8,3.17
42422,3.25,3.5,2.75,3.17
22449,1.5,2.0,1.2,1.57
70446,2.5,3.0,1.5,2.33
68670,3.8,3.9,2.5,3.4
4592,3.2,3.5,3.0,3.23
52376,3.5,3.8,2.7,3.33
13919,3.5,3.75,2.8,3.35
44701,3.8,4.2,2.5,3.5
12234,2.5,2.3,3.1,2.63
65387,3.5,3.8,2.2,3.17
65880,3.5,3.8,2.7,3.33
14979,2.5,2.8,3.75,3.02
64001,2.5,3.0,2.2,2.57
7355,3.8,4.2,2.5,3.5
13213,2.5,3.0,2.75,2.75
60494,3.2,3.5,2.8,3.17
10411,2.5,3.0,2.2,2.57
37422,2.1,2.5,3.0,2.53
19192,3.2,3.5,2.8,3.17
6561,2.5,2.0,3.75,2.75
51643,2.5,2.3,3.1,2.63
25523,3.25,3.5,2.75,3.17
1454,3.5,3.25,2.75,3.17
56787,3.5,3.2,2.8,3.17
20153,3.2,3.5,2.8,3.17
1061,3.5,3.8,2.2,3.17
2469,4.2,4.0,2.5,3.57
43533,3.5,3.25,2.75,3.17
40278,3.5,3.8,2.7,3.33
34889,4.5,4.25,2.75,3.83
14031,2.5,3.0,2.2,2.57
7827,3.5,3.8,2.7,3.33
52108,2.5,2.8,3.2,2.83
5415,3.5,3.8,2.7,3.33
5068,2.5,2.8,3.2,2.83
70137,2.5,2.3,4.1,2.97
8288,3.2,3.5,2.8,3.17
53631,3.5,3.8,2.2,3.17
42396,3.2,3.5,2.1,2.93
11040,3.2,3.5,2.8,3.17
10426,3.5,3.8,2.2,3.17
45264,2.5,2.8,3.2,2.83
72062,2.8,3.2,2.5,2.83
37356,2.8,3.1,1.9,2.6
10788,2.5,2.0,1.5,2.0
11101,3.2,3.5,2.8,3.17
45032,2.5,2.8,1.9,2.4
57765,3.5,4.0,3.2,3.57
28420,3.2,3.0,3.5,3.23
45520,3.5,3.25,2.75,3.17
29219,2.5,2.8,3.1,2.8
11127,3.5,3.8,2.2,3.17
43299,3.2,3.5,3.0,3.23
63656,2.5,2.0,3.0,2.5
56211,2.5,3.0,1.8,2.43
54601,2.8,3.1,3.5,3.13
38623,3.2,3.5,2.8,3.17
63192,3.2,3.5,2.8,3.17
69949,2.5,2.8,3.1,2.8
22109,3.8,4.2,2.5,3.5
17197,3.5,3.8,2.7,3.33
70514,3.5,3.2,2.1,2.93
16457,2.5,2.2,3.8,2.83
44728,2.5,3.0,2.2,2.57
200,2.8,3.1,2.5,2.8
71151,2.5,2.8,3.2,2.83
22933,2.5,2.8,1.9,2.4
50915,2.1,2.3,4.5,2.97
44856,2.1,2.3,2.0,2.13
26872,2.5,2.0,3.0,2.5
63826,2.5,2.0,1.5,2.0
33697,3.8,4.0,2.5,3.43
27901,3.2,3.5,2.8,3.17
62469,3.5,3.2,2.1,2.93
36430,2.5,3.0,2.75,2.75
15294,3.5,3.8,2.2,3.17
3488,3.5,3.25,2.0,2.92
37013,2.8,3.1,3.5,3.13
40455,3.5,3.8,2.7,3.33
47370,3.2,3.5,3.0,3.23
26287,3.5,4.0,2.0,3.17
56173,4.2,4.0,2.5,3.57
25131,3.2,3.5,2.8,3.17
30036,3.5,3.2,2.8,3.17
5526,3.2,3.0,2.5,2.9
64677,,,,
65952,3.6,3.8,2.9,3.43
15391,2.5,2.8,1.9,2.4
53215,2.5,2.8,2.2,2.5
6661,2.1,2.3,1.5,1.97
52985,3.5,3.8,2.2,3.17
60197,3.2,3.5,2.8,3.17
1210,2.5,2.8,3.7,3.0
16273,2.5,2.8,2.2,2.5
36969,3.2,3.5,2.8,3.17
35269,3.8,3.9,2.5,3.4
71117,2.1,2.3,3.8,2.73
46586,3.2,3.5,2.8,3.17
41577,3.5,3.8,2.2,3.17
8341,3.2,3.5,2.8,3.17
52048,2.5,2.8,3.2,2.83
10634,2.5,3.0,2.2,2.57
56529,3.2,3.5,2.8,3.17
21582,2.1,2.3,4.0,2.8
15518,2.5,3.0,2.2,2.57
43150,3.2,3.5,2.8,3.17
65791,3.2,3.5,2.1,2.93
38833,3.2,3.5,2.8,3.17
52635,2.8,3.1,3.5,3.13
7493,3.2,3.5,2.8,3.17
32225,4.2,4.0,2.5,3.57
47426,2.5,3.0,1.5,2.33
66594,2.5,2.8,3.1,2.8
16386,4.5,4.25,2.75,3.83
69029,2.5,2.0,1.5,2.0
44958,3.5,3.25,2.1,2.95
70594,3.2,3.5,2.8,3.17
12840,3.2,3.5,2.8,3.17
25382,3.5,3.8,2.2,3.17
2418,3.5,3.8,2.7,3.33
69434,3.5,3.25,2.0,2.92
67239,3.5,3.8,2.7,3.33
55863,3.2,3.5,2.8,3.17
68549,3.5,3.8,2.7,3.33
47487,4.2,4.0,1.5,3.23
41546,3.5,3.8,2.7,3.33
28176,3.2,3.5,2.1,2.93
13094,3.5,3.75,2.25,3.17
14980,3.25,3.5,3.75,3.5
55283,3.5,3.8,2.2,3.17
28808,2.5,2.0,3.0,2.5
69315,4.2,4.0,2.5,3.57
7284,3.2,3.5,2.8,3.17
47281,2.8,3.1,3.5,3.13
53538,3.25,3.5,2.75,3.17
12172,3.5,3.8,2.2,3.17
9362,2.5,3.0,2.0,2.5
66130,2.5,2.8,2.2,2.5
30988,2.5,2.8,3.1,2.8
11036,3.2,3.5,2.8,3.17
8065,2.5,2.8,2.2,2.5
48775,1.8,1.5,4.2,2.5
19671,3.2,3.5,2.8,3.17
5973,2.8,3.1,3.5,3.13
64180,3.5,3.8,2.7,3.33
57151,3.8,4.0,2.5,3.43
64193,2.1,2.3,1.8,2.07
36513,2.5,2.3,3.1,2.63
15150,3.5,3.8,2.2,3.17
29996,2.5,2.8,3.1,2.8
20956,3.5,3.75,2.8,3.35
47307,2.5,2.3,3.1,2.63
26115,3.25,3.5,2.75,3.17
4748,3.2,3.5,2.1,2.93
6510,4.2,3.8,2.5,3.5
66056,3.2,3.5,2.8,3.17
35927,3.5,3.8,2.2,3.17
54784,3.5,3.8,2.2,3.17
69145,3.2,3.5,2.8,3.17
45821,3.2,3.5,2.8,3.17
32252,2.8,2.5,3.1,2.8
35558,2.5,2.3,3.8,2.87
59936,3.2,3.5,2.8,3.17
58923,3.5,3.8,2.2,3.17
19346,3.8,4.2,2.5,3.5
62189,3.8,4.0,2.5,3.43
5563,3.8,3.9,2.5,3.4
57902,3.5,3.8,2.2,3.17
15257,3.5,3.8,2.2,3.17
43207,2.5,3.0,2.2,2.57
59298,3.5,3.8,2.2,3.17
33162,3.8,3.9,2.5,3.4
13589,2.5,3.0,1.5,2.33
16540,2.8,3.1,2.5,2.8
39069,2.5,3.0,2.2,2.57
2557,3.2,3.5,2.8,3.17
65360,2.5,3.0,3.75,3.08
15094,3.5,3.25,2.0,2.92
32819,3.2,3.5,2.8,3.17
49945,2.8,3.1,3.5,3.13
60815,2.5,3.0,2.0,2.5
50519,3.5,3.8,2.2,3.17
49307,3.2,3.0,2.5,2.9
36419,3.5,3.25,2.75,3.17
61127,2.5,2.8,2.2,2.5
31872,2.5,3.0,3.75,3.08
1196,2.1,2.3,3.8,2.73
51878,2.5,2.8,2.2,2.5
28316,2.8,3.1,3.5,3.13
61757,3.2,3.0,3.5,3.23
39931,3.5,3.25,2.75,3.17
42577,3.5,3.25,2.75,3.17
25279,2.8,3.1,2.2,2.7
33786,3.2,3.0,2.5,2.9
46608,4.2,4.0,2.5,3.57
35021,3.5,3.8,2.7,3.33
38708,3.2,3.5,2.8,3.17
22551,2.5,2.2,3.8,2.83
54943,3.8,4.2,2.5,3.5
48704,3.2,3.5,2.1,2.93
53718,2.5,2.8,3.1,2.8
35317,3.2,3.5,2.8,3.17
15739,2.5,3.0,2.0,2.5
6101,2.5,3.0,2.0,2.5
50831,3.2,3.5,2.8,3.17
29752,2.8,3.1,3.5,3.13
62661,2.5,2.3,2.7,2.5
26488,2.5,2.2,1.8,2.17
57175,2.8,3.1,2.5,2.8
14921,3.2,3.5,2.8,3.17
15479,2.5,3.0,3.25,2.92
27952,2.8,3.1,2.5,2.8
20428,2.5,2.2,2.0,2.23
35312,2.8,3.1,3.5,3.13
57085,3.5,3.25,2.75,3.17
6178,3.25,3.5,2.75,3.17
51862,2.5,2.8,3.1,2.8
20430,3.2,3.0,2.5,2.9
58919,2.5,2.8,1.5,2.27
35960,2.5,2.8,2.2,2.5
31126,3.2,3.5,2.8,3.17
34116,2.5,2.8,2.2,2.5
17161,3.2,3.5,2.8,3.17
16142,3.5,3.25,2.75,3.17
10311,3.5,3.2,3.8,3.5
9399,2.5,2.3,3.1,2.63
39551,2.8,3.1,2.5,2.8
34069,2.5,3.0,2.0,2.5
60305,3.2,3.5,2.1,2.93
28089,3.5,3.25,2.75,3.17
16854,2.5,3.0,2.2,2.57
1885,2.5,3.0,2.0,2.5
15860,,,,
22653,3.25,3.5,2.75,3.17
38648,2.5,2.0,1.5,2.0
39807,2.5,2.2,2.0,2.23
4686,3.2,3.5,2.8,3.17
46717,2.5,2.8,2.2,2.5
43973,3.8,4.0,2.5,3.43
37136,3.2,3.5,2.8,3.17
1692,3.2,3.5,2.8,3.17
11726,3.5,3.0,1.5,2.67
16012,3.2,3.5,1.8,2.83
33664,2.5,2.0,3.75,2.75
46687,4.2,4.0,2.5,3.57
16247,2.5,2.8,2.2,2.5
49389,3.2,3.0,3.5,3.23
49456,2.5,2.3,3.1,2.63
61812,2.5,3.0,3.5,3.0
31741,2.5,2.3,3.1,2.63
66973,2.5,3.0,3.25,2.92
35644,3.2,3.0,2.5,2.9
10821,3.2,3.0,2.5,2.9
29538,3.5,3.25,2.0,2.92
7952,3.5,3.25,2.0,2.92
35831,3.25,3.5,2.75,3.17
61493,2.5,3.0,3.2,2.9
15656,2.5,2.8,3.7,3.0
57945,2.5,2.8,1.9,2.4
69426,3.5,3.8,2.2,3.17
47014,3.25,3.5,3.0,3.25
69672,3.5,3.8,2.2,3.17
26259,3.5,3.8,2.7,3.33
47805,3.2,3.5,2.8,3.17
44513,4.5,4.2,1.8,3.5
21458,3.5,3.2,2.1,2.93
55364,3.5,3.8,2.2,3.17
35358,2.5,2.8,2.2,2.5
21453,3.2,3.5,2.8,3.17
19275,3.5,3.0,2.2,2.9
28011,2.1,2.3,1.5,1.97
30105,3.5,3.8,2.7,3.33
27982,4.2,4.0,2.5,3.57
42739,3.2,3.0,3.5,3.23
71041,3.8,3.5,2.2,3.17
14239,3.5,3.2,2.0,2.9
21284,3.5,3.25,2.75,3.17
3891,2.5,2.2,3.8,2.83
28506,2.5,2.8,3.1,2.8
37983,2.5,2.8,2.2,2.5
30022,3.2,3.5,2.8,3.17
42126,3.25,3.5,3.0,3.25
61703,3.5,3.25,2.75,3.17
1515,2.5,3.0,2.2,2.57
34144,2.5,3.0,2.1,2.53
26825,3.2,3.5,2.8,3.17
26496,2.1,2.5,2.0,2.2
57687,3.5,3.8,2.2,3.17
51278,4.2,4.0,2.5,3.57
42905,4.2,4.0,2.5,3.57
49193,2.8,3.1,3.5,3.13
50689,2.5,3.0,2.2,2.57
23153,2.5,2.8,3.1,2.8
40387,3.5,3.2,2.1,2.93
17193,2.8,3.1,3.5,3.13
19047,2.5,2.2,3.0,2.57
30329,2.8,3.1,3.5,3.13
10436,3.2,2.8,2.1,2.7
36341,3.2,2.8,2.5,2.83
32281,2.8,3.1,2.5,2.8
65553,3.5,3.25,2.75,3.17
50957,3.2,3.5,2.8,3.17
35306,3.2,3.5,2.8,3.17
63063,2.5,2.8,2.2,2.5
66878,2.1,2.3,1.8,2.07
32100,3.5,3.8,2.2,3.17
39259,3.25,3.5,2.75,3.17
32441,2.5,3.0,2.2,2.57
7245,2.5,3.0,2.2,2.57
63842,3.2,3.0,2.5,2.9
64373,3.2,3.5,2.8,3.17
66690,2.5,2.0,1.5,2.0
53054,3.2,3.5,2.8,3.17
4923,3.5,3.25,2.75,3.17
19093,3.8,3.9,2.5,3.4
30063,3.2,3.5,2.8,3.17
7120,3.2,3.5,2.8,3.17
49802,3.25,3.5,2.75,3.17
56047,2.1,2.3,3.8,2.73
23489,3.5,3.8,2.2,3.17
41763,2.8,3.1,2.5,2.8
9512,3.5,3.25,2.0,2.92
22000,2.1,2.3,1.8,2.07
36510,2.1,2.3,3.5,2.63
31292,3.2,3.5,2.8,3.17
2951,3.2,3.5,2.8,3.17
58604,3.2,3.5,2.8,3.17
56027,3.5,3.8,2.2,3.17
51791,2.5,3.0,3.5,3.0
42601,2.8,3.1,3.5,3.13
48042,3.8,4.0,2.5,3.43
61663,2.5,3.0,2.2,2.57
26238,3.5,3.8,2.2,3.17
31843,2.5,2.8,3.7,3.0
35060,2.5,2.2,3.1,2.6
28803,2.8,3.2,2.5,2.83
63906,2.5,2.75,3.25,2.83
61903,3.2,3.5,2.8,3.17
36170,3.5,3.25,2.75,3.17
34379,3.5,3.8,2.2,3.17
17637,3.25,3.5,2.75,3.17
47300,2.8,3.1,3.5,3.13
23418,2.5,2.8,3.1,2.8
49094,3.5,3.8,2.7,3.33
4614,2.5,2.8,2.2,2.5
22148,3.2,3.5,2.1,2.93
9779,3.5,3.8,2.2,3.17
60715,3.2,3.0,2.5,2.9
8544,3.2,3.0,2.5,2.9
11766,3.5,3.25,2.75,3.17
58107,3.2,3.0,2.5,2.9
40626,3.5,3.25,2.0,2.92
56871,2.5,3.0,2.1,2.53
24066,3.5,3.8,2.2,3.17
39151,2.5,2.3,2.0,2.27
62636,3.5,3.8,2.2,3.17
29502,3.2,3.5,2.8,3.17
64885,2.1,2.3,3.5,2.63
55898,3.5,3.8,2.2,3.17
14610,3.8,4.0,2.5,3.43
64069,2.5,3.0,2.2,2.57
65948,3.6,3.85,3.2,3.55
62512,3.5,3.25,2.75,3.17
62476,3.2,3.0,2.1,2.77
3721,3.8,4.0,2.5,3.43
54538,3.2,3.5,2.8,3.17
71025,3.5,4.0,2.75,3.42
19297,1.5,2.0,2.5,2.0
51817,2.8,3.1,2.5,2.8
30217,2.5,2.8,3.2,2.83
26209,3.2,3.5,2.8,3.17
26889,2.5,3.0,1.8,2.43
53594,2.1,1.8,4.25,2.72
20422,3.5,3.8,2.2,3.17
57331,2.5,3.0,2.2,2.57
9700,3.5,3.2,2.0,2.9
62101,3.2,3.5,2.8,3.17
35125,3.2,3.5,2.8,3.17
14953,2.5,3.0,2.2,2.57
39825,4.5,4.2,1.8,3.5
4945,2.1,2.3,1.5,1.97
41777,2.5,2.0,1.5,2.0
48475,3.2,3.5,2.1,2.93
36667,2.5,2.8,2.2,2.5
45407,2.5,2.8,2.2,2.5
43587,3.5,3.8,2.2,3.17
67337,2.5,3.0,1.8,2.43
55801,2.5,2.8,1.5,2.27
37811,3.2,2.8,1.5,2.5
46015,2.5,2.8,2.2,2.5
12439,2.5,3.0,2.2,2.57
62201,3.2,3.5,2.1,2.93
34032,3.5,3.0,1.5,2.67
56450,3.5,4.0,2.2,3.23
69071,2.8,3.2,2.5,2.83
63601,2.8,3.2,3.5,3.17
45590,3.2,3.5,2.8,3.17
8658,2.5,2.0,1.5,2.0
52138,2.8,2.5,3.7,3.0
70249,2.8,3.1,3.5,3.13
15673,2.5,3.0,1.5,2.33
17354,2.5,3.0,3.2,2.9
7961,3.2,3.5,2.8,3.17
26605,3.2,3.5,2.8,3.17
53500,3.5,3.25,2.0,2.92
54021,3.5,3.8,2.2,3.17
33731,3.5,3.8,2.7,3.33
21231,3.2,3.5,2.1,2.93
52811,2.5,2.8,3.2,2.83
50443,2.1,1.8,4.5,2.8
12949,3.2,3.5,2.8,3.17
47264,2.1,2.3,1.8,2.07
52665,2.5,2.8,1.7,2.33
54809,,,,
52796,2.5,2.8,1.7,2.33
36597,2.5,2.3,3.1,2.63
59756,3.5,3.0,2.0,2.83
32244,3.5,3.8,2.2,3.17
8924,2.8,3.1,3.5,3.13
38616,2.5,3.0,2.2,2.57
17121,3.2,3.5,2.8,3.17
10708,2.5,2.8,3.2,2.83
71066,2.5,2.3,3.1,2.63
27331,3.5,3.2,2.8,3.17
24896,3.5,3.8,2.2,3.17
43856,2.8,3.2,2.5,2.83
59382,3.5,3.25,2.75,3.17
44369,3.5,3.8,2.7,3.33
46920,3.5,3.8,2.7,3.33
48354,2.5,2.2,3.8,2.83
55524,2.5,2.3,3.8,2.87
48003,3.5,3.2,2.0,2.9
24835,3.5,3.8,2.7,3.33
39619,3.2,3.5,2.1,2.93
34942,2.5,2.8,3.2,2.83
36053,3.8,4.2,2.5,3.5
40713,3.2,3.0,3.5,3.23
61021,2.5,3.0,1.8,2.43
54935,2.5,2.3,3.1,2.63
48871,2.1,2.3,3.8,2.73
557,3.2,3.0,2.5,2.9
8605,3.5,3.2,1.8,2.83
20137,3.2,3.5,2.1,2.93
33109,3.2,3.0,2.5,2.9
11622,3.5,3.8,2.7,3.33
42015,2.5,2.8,1.5,2.27
17022,2.5,2.8,3.1,2.8
29756,3.5,3.25,2.75,3.17
37647,2.5,3.0,2.2,2.57
15748,3.5,3.25,2.0,2.92
17776,3.5,3.8,2.2,3.17
64888,2.8,3.1,3.3,3.07
58293,3.5,3.8,2.2,3.17
19496,2.5,2.0,3.75,2.75
33312,3.2,3.5,2.8,3.17
30803,3.5,4.0,2.75,3.42
32970,2.5,2.0,1.5,2.0
40237,2.8,3.1,2.5,2.8
61802,3.2,3.0,2.5,2.9
23896,3.5,3.25,2.75,3.17
70756,2.5,2.3,3.8,2.87
42026,2.5,2.8,3.2,2.83
33310,3.5,3.8,2.7,3.33
41586,3.2,3.5,2.1,2.93
16537,3.2,3.5,2.8,3.17
39134,4.2,3.8,2.1,3.37
57753,3.2,3.5,2.1,2.93
56145,3.2,3.5,2.8,3.17
4005,2.5,2.8,2.2,2.5
31273,3.2,3.5,2.8,3.17
14486,3.5,3.8,2.7,3.33
30053,4.2,4.0,2.5,3.57
12972,2.5,2.3,1.8,2.2
63467,3.2,3.5,3.0,3.23
57024,2.8,3.1,2.3,2.73
17712,2.5,3.0,2.1,2.53
11481,3.25,3.5,3.0,3.25
66039,3.2,3.5,2.8,3.17
70563,2.5,2.8,2.2,2.5
52870,3.2,3.5,2.8,3.17
71502,3.5,3.25,2.0,2.92
54790,3.5,3.8,2.2,3.17
62790,2.5,3.0,1.5,2.33
21094,3.5,3.8,2.2,3.17
58977,3.5,3.8,2.2,3.17
26331,3.2,3.5,3.8,3.5
44202,2.5,3.0,3.75,3.08
21781,2.5,2.3,3.8,2.87
46539,3.2,3.5,2.8,3.17
20796,2.5,2.3,2.7,2.5
32207,3.25,3.0,2.5,2.92
47033,3.5,3.8,2.2,3.17
38334,3.2,3.5,2.1,2.93
40652,3.25,3.5,2.75,3.17
25549,2.5,3.0,2.2,2.57
6264,2.5,3.0,1.8,2.43
36952,1.85,1.5,4.75,2.7
51578,2.5,2.0,1.5,2.0
22475,2.5,2.2,3.1,2.6
22591,2.5,3.0,2.75,2.75
52297,3.2,3.0,2.5,2.9
53482,3.5,3.8,2.7,3.33
38726,3.6,3.8,2.9,3.43
36331,2.5,3.0,2.2,2.57
11933,2.5,2.8,2.2,2.5
58771,2.5,2.0,2.2,2.23
50533,2.5,2.8,3.1,2.8
68263,2.5,2.8,2.2,2.5
23267,2.8,3.1,3.5,3.13
39868,3.2,3.5,2.8,3.17
49092,3.5,3.25,2.0,2.92
38563,2.8,3.1,2.5,2.8
35904,3.5,3.8,2.2,3.17
10267,2.8,3.1,3.5,3.13
56642,3.2,3.5,3.0,3.23
24406,3.2,3.5,2.8,3.17
23820,3.2,3.5,2.8,3.17
28667,3.2,3.0,3.5,3.23
59734,3.8,3.5,2.2,3.17
56585,2.5,2.8,3.1,2.8
63364,3.5,3.8,2.2,3.17
62533,2.5,2.2,3.8,2.83
1417,3.25,3.5,2.75,3.17
9927,3.2,3.5,3.0,3.23
16825,3.2,3.5,2.8,3.17
62755,3.5,3.8,2.2,3.17
67484,3.5,3.0,2.0,2.83
4559,3.5,3.2,2.0,2.9
22627,2.5,3.0,3.5,3.0
34427,3.5,3.8,2.2,3.17
31849,2.1,2.3,1.8,2.07
23252,2.5,3.0,2.0,2.5
40369,3.2,3.5,2.8,3.17
17641,3.5,3.25,2.75,3.17
27591,2.5,3.0,1.5,2.33
54390,2.5,3.0,2.0,2.5
66909,3.5,3.8,2.2,3.17
42503,3.8,4.0,2.5,3.43
44931,2.5,3.0,2.2,2.57
52196,2.5,2.0,1.5,2.0
309,3.25,3.5,2.75,3.17
49391,3.8,3.9,2.5,3.4
35893,3.5,3.25,2.75,3.17
50361,3.5,3.2,2.0,2.9
